"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"7641","PKHH3_MOUSE","Q8VCE9","0","Plekhh3","Pleckstrin homology domain-containing family H member 3 (PH domain-containing family H member 3)","10090","Mus musculus","UKP06899","PTHR46049"
"7642","PKHH3_MOUSE","Q3U3Z6","0","Plekhh3","Pleckstrin homology domain-containing family H member 3 (PH domain-containing family H member 3)","10090","Mus musculus","UKP06899","PTHR46049"
"7643","PKHH3_MOUSE","Q8R1H2","0","Plekhh3","Pleckstrin homology domain-containing family H member 3 (PH domain-containing family H member 3)","10090","Mus musculus","UKP06899","PTHR46049"
"7644","THYN1_MOUSE","Q91YJ3","0","Thyn1","Thymocyte nuclear protein 1 (Thymocyte protein Thy28) (mThy28)","10090","Mus musculus","UKP05749","PTHR14087"
"7645","MTCL3_MOUSE","Q6NZL0","0","Mtcl3","Microtubule cross-linking factor 3","10090","Mus musculus","UKP07375","PTHR15742"
"7646","MTCL3_MOUSE","Q8BLM2","0","Mtcl3","Microtubule cross-linking factor 3","10090","Mus musculus","UKP07375","PTHR15742"
"7647","MTCL3_MOUSE","Q9CSN3","0","Mtcl3","Microtubule cross-linking factor 3","10090","Mus musculus","UKP07375","PTHR15742"
"7648","MTCL3_MOUSE","Q9CU45","0","Mtcl3","Microtubule cross-linking factor 3","10090","Mus musculus","UKP07375","PTHR15742"
"7649","ZN579_MOUSE","Q80VM4","0","Znf579","Zinc finger protein 579","10090","Mus musculus","UKP09710","PTHR24383"
"7650","DCBD1_MOUSE","Q9D4J3","0","Dcbld1","Discoidin, CUB and LCCL domain-containing protein 1","10090","Mus musculus","UKP06210","PTHR46806"
"7651","DCBD1_MOUSE","Q8R327","0","Dcbld1","Discoidin, CUB and LCCL domain-containing protein 1","10090","Mus musculus","UKP06210","PTHR46806"
"7652","DCBD1_MOUSE","Q9D696","0","Dcbld1","Discoidin, CUB and LCCL domain-containing protein 1","10090","Mus musculus","UKP06210","PTHR46806"
"7653","RNF32_MOUSE","Q9JIT1","0","Rnf32","RING finger protein 32 (Limb region protein 2)","10090","Mus musculus","UKP09952","PTHR14991"
"7654","RNF32_MOUSE","Q9D9X0","0","Rnf32","RING finger protein 32 (Limb region protein 2)","10090","Mus musculus","UKP09952","PTHR14991"
"7655","RNF32_MOUSE","Q9DAJ3","0","Rnf32","RING finger protein 32 (Limb region protein 2)","10090","Mus musculus","UKP09952","PTHR14991"
"7656","DJC21_MOUSE","E9Q8D0","0","Dnajc21","DnaJ homolog subfamily C member 21","10090","Mus musculus","UKP09989","PTHR44029"
"7657","DJC21_MOUSE","Q3USP3","0","Dnajc21","DnaJ homolog subfamily C member 21","10090","Mus musculus","UKP09989","PTHR44029"
"7658","R3HD2_MOUSE","Q80TM6","0","R3hdm2","R3H domain-containing protein 2","10090","Mus musculus","UKP05392","PTHR15672"
"7659","R3HD2_MOUSE","Q80YB1","0","R3hdm2","R3H domain-containing protein 2","10090","Mus musculus","UKP05392","PTHR15672"
"7660","R3HD2_MOUSE","Q8BLS5","0","R3hdm2","R3H domain-containing protein 2","10090","Mus musculus","UKP05392","PTHR15672"
"7661","R3HD2_MOUSE","Q9CW50","0","R3hdm2","R3H domain-containing protein 2","10090","Mus musculus","UKP05392","PTHR15672"
"7662","NHLC2_MOUSE","Q8BZW8","0","Nhlrc2","NHL repeat-containing protein 2","10090","Mus musculus","UKP04913","PTHR46388"
"7663","NHLC2_MOUSE","Q80XU0","0","Nhlrc2","NHL repeat-containing protein 2","10090","Mus musculus","UKP04913","PTHR46388"
"7664","PDXD1_MOUSE","Q99K01","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7665","PDXD1_MOUSE","Q3TCL3","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7666","PDXD1_MOUSE","Q3TN13","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7667","PDXD1_MOUSE","Q8BMK9","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7668","PDXD1_MOUSE","Q8BW02","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7669","PDXD1_MOUSE","Q8BW51","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7670","PDXD1_MOUSE","Q8BZZ4","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7671","PDXD1_MOUSE","Q9DC25","0","Pdxdc1","Pyridoxal-dependent decarboxylase domain-containing protein 1 (EC 4.1.1.-)","10090","Mus musculus","UKP01127","PTHR42735"
"7672","PRS23_MOUSE","Q9D6X6","0","Prss23","Serine protease 23 (EC 3.4.21.-)","10090","Mus musculus","UKP08645","PTHR15462"
"7673","PRS23_MOUSE","Q544M8","0","Prss23","Serine protease 23 (EC 3.4.21.-)","10090","Mus musculus","UKP08645","PTHR15462"
"7674","PRS23_MOUSE","Q8VEG1","0","Prss23","Serine protease 23 (EC 3.4.21.-)","10090","Mus musculus","UKP08645","PTHR15462"
"7675","RPAP3_MOUSE","Q9D706","0","Rpap3","RNA polymerase II-associated protein 3","10090","Mus musculus","UKP08432","PTHR46423"
"7676","PTCA_MOUSE","Q64697","0","Ptprcap","Protein tyrosine phosphatase receptor type C-associated protein (PTPRC-associated protein) (CD45-associated protein) (CD45-AP) (LSM-1)","10090","Mus musculus","UKP12772","PTHR15312"
"7677","PRR14_MOUSE","Q7TPN9","0","Prr14","Proline-rich protein 14","10090","Mus musculus","UKP09243","PTHR14522"
"7678","PRR14_MOUSE","Q922N8","0","Prr14","Proline-rich protein 14","10090","Mus musculus","UKP09243","PTHR14522"
"7679","BPIB3_MOUSE","Q80ZU7","0","Bpifb3","BPI fold-containing family B member 3 (Ligand-binding protein RYA3) (Long palate, lung and nasal epithelium carcinoma-associated protein 3)","10090","Mus musculus","UKP09843","PTHR46019"
"7680","BPIB3_MOUSE","A2APD1","0","Bpifb3","BPI fold-containing family B member 3 (Ligand-binding protein RYA3) (Long palate, lung and nasal epithelium carcinoma-associated protein 3)","10090","Mus musculus","UKP09843","PTHR46019"
"7681","CDCP2_MOUSE","Q8BQH6","0","Cdcp2","CUB domain-containing protein 2","10090","Mus musculus","UKP06703","PTHR24251"
"7682","FSD2_MOUSE","Q8BZ52","0","Fsd2","Fibronectin type III and SPRY domain-containing protein 2 (Minispryn) (SPRY domain-containing protein 1)","10090","Mus musculus","UKP06554","PTHR24099"
"7683","FSD2_MOUSE","A0A140T8J1","0","Fsd2","Fibronectin type III and SPRY domain-containing protein 2 (Minispryn) (SPRY domain-containing protein 1)","10090","Mus musculus","UKP06554","PTHR24099"
"7684","FSD2_MOUSE","E9QMV0","0","Fsd2","Fibronectin type III and SPRY domain-containing protein 2 (Minispryn) (SPRY domain-containing protein 1)","10090","Mus musculus","UKP06554","PTHR24099"
"7685","ZCH14_MOUSE","Q8VIG0","0","Zcchc14","Zinc finger CCHC domain-containing protein 14 (BDG-29)","10090","Mus musculus","UKP09275","PTHR16195"
"7686","ZCH14_MOUSE","Q80TX3","0","Zcchc14","Zinc finger CCHC domain-containing protein 14 (BDG-29)","10090","Mus musculus","UKP09275","PTHR16195"
"7687","ZCH14_MOUSE","Q91VU4","0","Zcchc14","Zinc finger CCHC domain-containing protein 14 (BDG-29)","10090","Mus musculus","UKP09275","PTHR16195"
"7688","SPS2L_MOUSE","Q91WJ7","0","Spats2l","SPATS2-like protein","10090","Mus musculus","UKP07718","PTHR15623"
"7689","SPS2L_MOUSE","Q8K322","0","Spats2l","SPATS2-like protein","10090","Mus musculus","UKP07718","PTHR15623"
"7690","SPS2L_MOUSE","Q8VC37","0","Spats2l","SPATS2-like protein","10090","Mus musculus","UKP07718","PTHR15623"
"7691","SUSD3_MOUSE","Q9D176","0","Susd3","Sushi domain-containing protein 3","10090","Mus musculus","UKP07767","PTHR46879"
"7692","SUSD3_MOUSE","Q80XL5","0","Susd3","Sushi domain-containing protein 3","10090","Mus musculus","UKP07767","PTHR46879"
"7693","SUSD3_MOUSE","Q9CYV1","0","Susd3","Sushi domain-containing protein 3","10090","Mus musculus","UKP07767","PTHR46879"
"7694","SUSD3_MOUSE","Q9DA86","0","Susd3","Sushi domain-containing protein 3","10090","Mus musculus","UKP07767","PTHR46879"
"7695","PADC1_MOUSE","Q9D9N8","0","Pradc1","Protease-associated domain-containing protein 1 (Protease-associated domain-containing protein of 21 kDa)","10090","Mus musculus","UKP02031","PTHR22702"
"7696","SPT20_MOUSE","Q80YT5","0","Spata20","Spermatogenesis-associated protein 20 (Sperm-specific protein 411) (Ssp411) (Transcript increased in spermiogenesis 78 protein)","10090","Mus musculus","UKP05998","PTHR42899"
"7697","ENDD1_MOUSE","Q8C522","0","Endod1","Endonuclease domain-containing 1 protein (EC 3.1.30.-)","10090","Mus musculus","UKP09173","PTHR21472"
"7698","ENDD1_MOUSE","Q4VA96","0","Endod1","Endonuclease domain-containing 1 protein (EC 3.1.30.-)","10090","Mus musculus","UKP09173","PTHR21472"
"7699","ENDD1_MOUSE","Q8C5M1","0","Endod1","Endonuclease domain-containing 1 protein (EC 3.1.30.-)","10090","Mus musculus","UKP09173","PTHR21472"
"7700","ENDD1_MOUSE","Q8VE35","0","Endod1","Endonuclease domain-containing 1 protein (EC 3.1.30.-)","10090","Mus musculus","UKP09173","PTHR21472"
"7701","CFA36_MOUSE","Q8C6E0","0","Cfap36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)","10090","Mus musculus","UKP08433","PTHR21532"
"7702","CFA36_MOUSE","Q9CWQ4","0","Cfap36","Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)","10090","Mus musculus","UKP08433","PTHR21532"
"7703","URGCP_MOUSE","Q5NCI0","0","Urgcp","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein homolog) (HBxAg up-regulated gene 4 protein homolog)","10090","Mus musculus","UKP12533","PTHR22796"
"7704","URGCP_MOUSE","A0PJ66","0","Urgcp","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein homolog) (HBxAg up-regulated gene 4 protein homolog)","10090","Mus musculus","UKP12533","PTHR22796"
"7705","URGCP_MOUSE","Q3TLI5","0","Urgcp","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein homolog) (HBxAg up-regulated gene 4 protein homolog)","10090","Mus musculus","UKP12533","PTHR22796"
"7706","URGCP_MOUSE","Q8C9K3","0","Urgcp","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein homolog) (HBxAg up-regulated gene 4 protein homolog)","10090","Mus musculus","UKP12533","PTHR22796"
"7707","URGCP_MOUSE","Q8CBP7","0","Urgcp","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein homolog) (HBxAg up-regulated gene 4 protein homolog)","10090","Mus musculus","UKP12533","PTHR22796"
"7708","URGCP_MOUSE","Q8CC98","0","Urgcp","Up-regulator of cell proliferation (HBV X protein up-regulated gene 4 protein homolog) (HBxAg up-regulated gene 4 protein homolog)","10090","Mus musculus","UKP12533","PTHR22796"
"7709","TXD16_MOUSE","Q7TN22","0","Txndc16","Thioredoxin domain-containing protein 16","10090","Mus musculus","UKP09795","PTHR22699"
"7710","TXD16_MOUSE","Q69ZL5","0","Txndc16","Thioredoxin domain-containing protein 16","10090","Mus musculus","UKP09795","PTHR22699"
"7711","TXD16_MOUSE","Q8BL40","0","Txndc16","Thioredoxin domain-containing protein 16","10090","Mus musculus","UKP09795","PTHR22699"
"7712","TXD16_MOUSE","Q8R2W8","0","Txndc16","Thioredoxin domain-containing protein 16","10090","Mus musculus","UKP09795","PTHR22699"
"7713","TXD16_MOUSE","Q9CS82","0","Txndc16","Thioredoxin domain-containing protein 16","10090","Mus musculus","UKP09795","PTHR22699"
"7714","RPAP1_MOUSE","Q80TE0","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7715","RPAP1_MOUSE","A2AQ24","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7716","RPAP1_MOUSE","Q148U0","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7717","RPAP1_MOUSE","Q148U1","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7718","RPAP1_MOUSE","Q3TJ48","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7719","RPAP1_MOUSE","Q3TLZ5","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7720","RPAP1_MOUSE","Q3TTA6","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7721","RPAP1_MOUSE","Q80UT8","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7722","RPAP1_MOUSE","Q91VM0","0","Rpap1","RNA polymerase II-associated protein 1","10090","Mus musculus","UKP09624","PTHR21483"
"7723","TOR4A_MOUSE","Q8BH02","0","Tor4a","Torsin-4A (Torsin family 4 member A)","10090","Mus musculus","UKP07756","PTHR10760"
"7724","TOR4A_MOUSE","Q921D7","0","Tor4a","Torsin-4A (Torsin family 4 member A)","10090","Mus musculus","UKP07756","PTHR10760"
"7725","ZNF2_MOUSE","Q8BIQ3","0","Znf2","Zinc finger protein 2 (Zinc finger protein 661) (Zfp-661)","10090","Mus musculus","UKP07609","PTHR23234"
"7726","ZNF2_MOUSE","Q7TPW3","0","Znf2","Zinc finger protein 2 (Zinc finger protein 661) (Zfp-661)","10090","Mus musculus","UKP07609","PTHR23234"
"7727","ATL1_MOUSE","Q8BLI0","0","Adamtsl1","ADAMTS-like protein 1 (ADAMTSL-1) (Punctin-1)","10090","Mus musculus","UKP06555","PTHR13723"
"7728","ATL1_MOUSE","A2AM52","0","Adamtsl1","ADAMTS-like protein 1 (ADAMTSL-1) (Punctin-1)","10090","Mus musculus","UKP06555","PTHR13723"
"7729","AF1L1_MOUSE","Q8BZI0","0","Afap1l1","Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)","10090","Mus musculus","UKP08146","PTHR14338"
"7730","AF1L1_MOUSE","Q8BKB8","0","Afap1l1","Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)","10090","Mus musculus","UKP08146","PTHR14338"
"7731","F234A_MOUSE","Q8C0Z1","0","Fam234a","Protein FAM234A (Protein ITFG3)","10090","Mus musculus","UKP04971","PTHR21419"
"7732","F234A_MOUSE","Q3TZ74","0","Fam234a","Protein FAM234A (Protein ITFG3)","10090","Mus musculus","UKP04971","PTHR21419"
"7733","GIPC3_MOUSE","Q8R5M0","0","Gipc3","PDZ domain-containing protein GIPC3 (Regulator of G-protein signaling 19-interacting protein 3)","10090","Mus musculus","UKP06548","PTHR12259"
"7734","ZFY21_MOUSE","Q8VCM3","0","Zfyve21","Zinc finger FYVE domain-containing protein 21","10090","Mus musculus","UKP09979","PTHR39490"
"7735","ZFY21_MOUSE","A3KML1","0","Zfyve21","Zinc finger FYVE domain-containing protein 21","10090","Mus musculus","UKP09979","PTHR39490"
"7736","ZFY21_MOUSE","Q3TBQ9","0","Zfyve21","Zinc finger FYVE domain-containing protein 21","10090","Mus musculus","UKP09979","PTHR39490"
"7737","ZFY21_MOUSE","Q9D1E2","0","Zfyve21","Zinc finger FYVE domain-containing protein 21","10090","Mus musculus","UKP09979","PTHR39490"
"7738","PDZD4_MOUSE","Q9QY39","0","Pdzd4","PDZ domain-containing protein 4 (PDZ domain-containing RING finger protein 4-like protein)","10090","Mus musculus","UKP09058","PTHR15545"
"7739","PDZD4_MOUSE","A2AFG4","0","Pdzd4","PDZ domain-containing protein 4 (PDZ domain-containing RING finger protein 4-like protein)","10090","Mus musculus","UKP09058","PTHR15545"
"7740","PDZD4_MOUSE","Q6PHP2","0","Pdzd4","PDZ domain-containing protein 4 (PDZ domain-containing RING finger protein 4-like protein)","10090","Mus musculus","UKP09058","PTHR15545"
"7741","DCA10_MOUSE","A2AKB9","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7742","DCA10_MOUSE","A2AKV8","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7743","DCA10_MOUSE","Q3TNI7","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7744","DCA10_MOUSE","Q5U4G6","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7745","DCA10_MOUSE","Q8BHQ2","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7746","DCA10_MOUSE","Q8BHS1","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7747","DCA10_MOUSE","Q8BHX4","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7748","DCA10_MOUSE","Q8K3A5","0","Dcaf10","DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32)","10090","Mus musculus","UKP08641","PTHR14588"
"7749","ASB6_MOUSE","Q91ZU1","0","Asb6","Ankyrin repeat and SOCS box protein 6 (ASB-6)","10090","Mus musculus","UKP09552","PTHR24132"
"7750","ASB6_MOUSE","Q8VEC6","0","Asb6","Ankyrin repeat and SOCS box protein 6 (ASB-6)","10090","Mus musculus","UKP09552","PTHR24132"
"7751","CXFA4_MOUSE","Q62425","0","Coxfa4","Cytochrome c oxidase subunit FA4 (Cytochrome c oxidase subunit NDUFA4)","10090","Mus musculus","UKP08939","PTHR14256"
"7752","CXFA4_MOUSE","Q9CQP6","0","Coxfa4","Cytochrome c oxidase subunit FA4 (Cytochrome c oxidase subunit NDUFA4)","10090","Mus musculus","UKP08939","PTHR14256"
"7753","UBR7_MOUSE","Q8BU04","0","Ubr7","Putative E3 ubiquitin-protein ligase UBR7 (EC 2.3.2.27) (N-recognin-7) (RING-type E3 ubiquitin transferase UBR7)","10090","Mus musculus","UKP06045","PTHR13513"
"7754","UBR7_MOUSE","Q80UT9","0","Ubr7","Putative E3 ubiquitin-protein ligase UBR7 (EC 2.3.2.27) (N-recognin-7) (RING-type E3 ubiquitin transferase UBR7)","10090","Mus musculus","UKP06045","PTHR13513"
"7755","TIP_MOUSE","Q99KW9","0","Itfg1","T-cell immunomodulatory protein (Protein TIP) (Integrin-alpha FG-GAP repeat-containing protein 1) (Linkin)","10090","Mus musculus","UKP09251","PTHR13412"
"7756","TIP_MOUSE","E9QQ11","0","Itfg1","T-cell immunomodulatory protein (Protein TIP) (Integrin-alpha FG-GAP repeat-containing protein 1) (Linkin)","10090","Mus musculus","UKP09251","PTHR13412"
"7757","TIP_MOUSE","Q9D6X1","0","Itfg1","T-cell immunomodulatory protein (Protein TIP) (Integrin-alpha FG-GAP repeat-containing protein 1) (Linkin)","10090","Mus musculus","UKP09251","PTHR13412"
"7758","MZT2_MOUSE","Q9CQ25","0","Mzt2","Mitotic-spindle organizing protein 2 (Mitotic-spindle organizing protein associated with a ring of gamma-tubulin 2B)","10090","Mus musculus","UKP08000","PTHR28578"
"7759","OGFD3_MOUSE","Q9D136","0","Ogfod3","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3 (EC 1.14.11.-)","10090","Mus musculus","UKP09895","PTHR14650"
"7760","LRRC1_MOUSE","Q80VQ1","0","Lrrc1","Leucine-rich repeat-containing protein 1","10090","Mus musculus","UKP06380","PTHR23119"
"7761","LRRC1_MOUSE","Q3UI50","0","Lrrc1","Leucine-rich repeat-containing protein 1","10090","Mus musculus","UKP06380","PTHR23119"
"7762","LRRC1_MOUSE","Q8BKR1","0","Lrrc1","Leucine-rich repeat-containing protein 1","10090","Mus musculus","UKP06380","PTHR23119"
"7763","LRRC1_MOUSE","Q8BUS9","0","Lrrc1","Leucine-rich repeat-containing protein 1","10090","Mus musculus","UKP06380","PTHR23119"
"7764","RBM28_MOUSE","Q8CGC6","0","Rbm28","RNA-binding protein 28 (RNA-binding motif protein 28)","10090","Mus musculus","UKP01350","PTHR48039"
"7765","RBM28_MOUSE","E9QKF8","0","Rbm28","RNA-binding protein 28 (RNA-binding motif protein 28)","10090","Mus musculus","UKP01350","PTHR48039"
"7766","RBM28_MOUSE","Q3U0K5","0","Rbm28","RNA-binding protein 28 (RNA-binding motif protein 28)","10090","Mus musculus","UKP01350","PTHR48039"
"7767","RBM28_MOUSE","Q8BG25","0","Rbm28","RNA-binding protein 28 (RNA-binding motif protein 28)","10090","Mus musculus","UKP01350","PTHR48039"
"7768","RBM28_MOUSE","Q8VEJ8","0","Rbm28","RNA-binding protein 28 (RNA-binding motif protein 28)","10090","Mus musculus","UKP01350","PTHR48039"
"7769","RBM28_MOUSE","Q9CS22","0","Rbm28","RNA-binding protein 28 (RNA-binding motif protein 28)","10090","Mus musculus","UKP01350","PTHR48039"
